,0,1
,54.709108,176.753165
,61.736997,40.918604
,16.112405,NaN
,78.121493,19.315548
,12.56656,29.076771
,7.998725,89.354703
,89.354703,41.737454
,,
mean,45.79999871,66.1927075
std,30.91417235,54.11714663
