Date_Time,Rotation,Pellet_Retrieval,Type,Wheel_Position,FED_Position
2021-03-14 19:52:21.412018,0.825,,Run_log,Left,Right
2021-03-14 19:53:28.667598,*,,BB3,Left,Right
2021-03-14 19:55:43.591464,0.6525,,Run_log,Left,Right
2021-03-14 19:55:51.461647,*,,BB3,Left,Right
2021-03-14 19:56:21.122247,0.78,,Run_log,Left,Right
2021-03-14 19:56:49.761161,*,,BB3,Left,Right
2021-03-14 19:57:14.853686,0.6692,,Run_log,Left,Right
2021-03-14 19:57:18.228611,*,,BB3,Left,Right
2021-03-14 19:59:09.957615,0.8233,,Run_log,Left,Right
2021-03-14 19:59:25.491301,*,,BB3,Left,Right
2021-03-14 19:59:48.576447,0.7325,,Run_log,Left,Right
2021-03-14 20:00:26.392745,*,,BB3,Left,Right
2021-03-14 20:00:58.721718,0.6392,,Run_log,Left,Right
2021-03-14 20:03:48.458090,-,,END,Left,Right
2021-03-14 20:39:07.588818,+,,START,Left,Right
2021-03-14 20:39:48.670007,+,,START,Left,Right
2021-03-14 20:41:04.614482,+,,START,Left,Right
2021-03-15 17:33:11.033033,+,,START,Left,Right
2021-03-15 17:33:21.892965,+,,Session start,Left,Right
2021-03-15 17:33:38.849157,*,,BB2,Left,Right
2021-03-15 17:33:49.740309,*,,BB3,Left,Right
2021-03-15 17:34:13.142870,0.8617,,Run_log,Left,Right
2021-03-15 17:34:18.560368,*,,BB4,Left,Right
2021-03-15 17:34:54.003656,0.7308,,Food_log,Left,Right
2021-03-15 17:34:55.215937,*,,BB3,Left,Right
2021-03-15 17:35:36.830705,0.6983,,Run_log,Left,Right
2021-03-15 17:35:43.237942,*,,BB4,Left,Right
2021-03-15 17:36:19.622273,0.8183,,Food_log,Left,Right
2021-03-15 17:36:20.573765,*,,BB3,Left,Right
2021-03-15 17:36:29.833179,0.6617,,Run_log,Left,Right
2021-03-15 17:36:47.014274,*,,BB3,Left,Right
2021-03-15 17:37:26.894962,2.825,,Run_log,Left,Right
2021-03-15 17:37:30.737177,*,,BB4,Left,Right
2021-03-15 17:38:05.539290,0.6825,,Food_log,Left,Right
2021-03-15 17:38:34.671476,*,,BB4,Left,Right
2021-03-15 17:39:31.284315,0.7617,,Food_log,Left,Right
2021-03-15 17:39:34.866062,*,,BB3,Left,Right
2021-03-15 17:39:46.588363,0.365,,Run_log,Left,Right
2021-03-15 17:40:08.165729,*,,BB3,Left,Right
2021-03-15 17:40:20.729959,0.6358,,Run_log,Left,Right
2021-03-15 17:41:08.554586,*,,BB4,Left,Right
2021-03-15 17:41:35.837756,0.7275,,Food_log,Left,Right
2021-03-15 17:41:39.845688,*,,BB4,Left,Right
2021-03-15 17:43:02.388577,0.6333,,Food_log,Left,Right
2021-03-15 17:43:24.594343,*,,BB3,Left,Right
2021-03-15 17:43:49.194589,0.7033,,Run_log,Left,Right
2021-03-15 17:43:53.985287,*,,BB3,Left,Right
2021-03-15 17:44:23.010864,0.7125,,Run_log,Left,Right
2021-03-15 17:44:46.855523,*,,BB4,Left,Right
2021-03-15 17:45:07.379450,0.6158,,Food_log,Left,Right
2021-03-15 17:45:09.984446,*,,BB4,Left,Right
2021-03-15 17:45:55.048085,0.7167,,Food_log,Left,Right
2021-03-15 17:46:02.974335,*,,BB3,Left,Right
2021-03-15 17:48:21.941937,0.5867,,Run_log,Left,Right
2021-03-15 17:49:33.441959,-,,END,Left,Right
2021-03-16 09:21:32.477786,+,,START,Left,Right
2021-03-16 09:22:07.271876,+,,Session start,Left,Right
2021-03-16 09:22:23.289185,*,,BB2,Left,Right
2021-03-16 09:22:25.783653,*,,BB3,Left,Right
2021-03-16 09:22:36.274217,0.7475,,Run_log,Left,Right
2021-03-16 09:22:39.448724,*,,BB3,Left,Right
2021-03-16 09:22:59.281481,0.6992,,Run_log,Left,Right
2021-03-16 09:23:14.836166,*,,BB3,Left,Right
2021-03-16 09:23:27.928776,0.6525,,Run_log,Left,Right
2021-03-16 09:23:38.321944,*,,BB3,Left,Right
2021-03-16 09:24:29.707309,0.7808,,Run_log,Left,Right
2021-03-16 09:24:47.649528,*,,BB4,Left,Right
2021-03-16 09:26:06.577200,0.5592,,Food_log,Left,Right
2021-03-16 09:26:09.637115,*,,BB3,Left,Right
2021-03-16 09:26:40.130150,0.835,,Run_log,Left,Right
2021-03-16 09:26:50.707480,*,,BB4,Left,Right
2021-03-16 09:27:52.834220,0.5542,,Food_log,Left,Right
2021-03-16 09:27:57.123098,*,,BB3,Left,Right
2021-03-16 09:28:01.834826,0.5692,,Run_log,Left,Right
2021-03-16 09:28:31.261753,*,,BB3,Left,Right
2021-03-16 09:29:36.674484,1.5558,,Run_log,Left,Right
2021-03-16 09:30:38.812947,-,,END,Left,Right
2021-03-16 10:10:22.512719,+,,START,Left,Right
2021-03-16 10:10:25.326898,+,,Session start,Left,Right
2021-03-16 10:10:43.673684,*,,BB2,Left,Right
2021-03-16 10:10:54.204994,*,,BB4,Left,Right
2021-03-16 10:11:03.837598,0.625,,Food_log,Left,Right
2021-03-16 10:11:05.154081,*,,BB3,Left,Right
2021-03-16 10:11:26.770482,6.305,,Run_log,Left,Right
2021-03-16 10:11:31.211161,*,,BB4,Left,Right
2021-03-16 10:12:40.089825,0.765,,Food_log,Left,Right
2021-03-16 10:12:42.251761,*,,BB3,Left,Right
2021-03-16 10:13:03.752620,5.6225,,Run_log,Left,Right
2021-03-16 10:13:06.506187,*,,BB3,Left,Right
2021-03-16 10:13:10.414291,0.5083,,Run_log,Left,Right
2021-03-16 10:13:23.987560,*,,BB3,Left,Right
2021-03-16 10:13:53.923984,1.0958,,Run_log,Left,Right
2021-03-16 10:13:56.099736,*,,BB3,Left,Right
2021-03-16 10:14:11.506983,9.3583,,Run_log,Left,Right
2021-03-16 10:14:14.024097,*,,BB4,Left,Right
2021-03-16 10:14:30.317223,0.6158,,Food_log,Left,Right
2021-03-16 10:14:43.246772,*,,BB3,Left,Right
2021-03-16 10:15:35.653473,6.4142,,Run_log,Left,Right
2021-03-16 10:15:44.863795,*,,BB4,Left,Right
2021-03-16 10:15:51.933612,0.6217,,Food_log,Left,Right
2021-03-16 10:16:03.156331,*,,BB3,Left,Right
2021-03-16 10:16:07.341946,0.2625,,Run_log,Left,Right
2021-03-16 10:16:15.482223,*,,BB3,Left,Right
2021-03-16 10:16:48.133147,9.59,,Run_log,Left,Right
2021-03-16 10:17:22.370836,*,,BB4,Left,Right
2021-03-16 10:17:48.597551,0.58,,Food_log,Left,Right
2021-03-16 10:17:50.121545,*,,BB4,Left,Right
2021-03-16 10:18:00.487835,0.6975,,Food_log,Left,Right
2021-03-16 10:18:36.680084,-,,END,Left,Right
2021-03-16 11:31:24.192826,+,,START,Left,Right
2021-03-16 11:31:45.511701,+,,Session start,Left,Right
2021-03-16 11:32:08.208727,*,,BB2,Left,Right
2021-03-16 11:32:11.793789,*,,BB3,Left,Right
2021-03-16 11:32:18.160131,0.6958,,Run_log,Left,Right
2021-03-16 11:32:34.156166,*,,BB3,Left,Right
2021-03-16 11:34:19.306618,1.7175,,Run_log,Left,Right
2021-03-16 11:34:47.138421,*,,BB3,Left,Right
2021-03-16 11:34:51.421665,0.6383,,Run_log,Left,Right
2021-03-16 11:35:13.658447,*,,BB4,Left,Right
2021-03-16 11:35:43.803187,0.6358,,Food_log,Left,Right
2021-03-16 11:36:16.241367,*,,BB3,Left,Right
2021-03-16 11:37:22.438531,0.6975,,Run_log,Left,Right
2021-03-16 11:37:53.085473,*,,BB3,Left,Right
2021-03-16 11:38:34.506732,1.1208,,Run_log,Left,Right
2021-03-16 11:38:59.114914,*,,BB4,Left,Right
2021-03-16 11:41:52.590580,0.6058,,Food_log,Left,Right
2021-03-16 11:42:07.557153,*,,BB3,Left,Right
2021-03-16 11:42:46.575277,0.795,,Run_log,Left,Right
2021-03-16 11:44:35.903439,-,,END,Left,Right
2021-03-16 12:13:34.163538,+,,START,Left,Right
2021-03-16 12:13:39.793551,+,,Session start,Left,Right
2021-03-16 12:13:55.273226,*,,BB2,Left,Right
2021-03-16 12:13:58.973237,*,,BB3,Left,Right
2021-03-16 12:14:21.629506,0.735,,Run_log,Left,Right
2021-03-16 12:14:36.398696,*,,BB4,Left,Right
2021-03-16 12:14:44.636966,0.7242,,Food_log,Left,Right
2021-03-16 12:14:45.848156,*,,BB3,Left,Right
2021-03-16 12:15:03.018047,0.6317,,Run_log,Left,Right
2021-03-16 12:15:07.942405,*,,BB4,Left,Right
2021-03-16 12:15:57.694494,0.7525,,Food_log,Left,Right
2021-03-16 12:16:04.315449,*,,BB3,Left,Right
2021-03-16 12:16:14.325804,0.72,,Run_log,Left,Right
2021-03-16 12:16:31.828190,*,,BB3,Left,Right
2021-03-16 12:16:39.162437,0.6792,,Run_log,Left,Right
2021-03-16 12:16:44.676248,*,,BB4,Left,Right
2021-03-16 12:17:18.268135,0.7467,,Food_log,Left,Right
2021-03-16 12:17:18.973621,*,,BB3,Left,Right
2021-03-16 12:17:43.952317,0.565,,Run_log,Left,Right
2021-03-16 12:17:49.081132,-,,END,Left,Right
2021-03-16 12:20:47.003791,+,,START,Left,Right
2021-03-16 12:20:51.225962,+,,Session start,Left,Right
2021-03-16 12:21:09.742036,*,,BB2,Left,Right
2021-03-16 12:21:28.461892,*,,BB3,Left,Right
2021-03-16 12:21:42.955716,2.22,,Run_log,Left,Right
2021-03-16 12:21:51.355109,*,,BB4,Left,Right
2021-03-16 12:22:39.006126,0.7017,,Food_log,Left,Right
2021-03-16 12:22:44.494270,*,,BB4,Left,Right
2021-03-16 12:23:33.780123,0.6425,,Food_log,Left,Right
2021-03-16 12:23:45.262366,*,,BB3,Left,Right
2021-03-16 12:24:08.449942,0.6808,,Run_log,Left,Right
2021-03-16 12:24:12.278323,*,,BB4,Left,Right
2021-03-16 12:24:36.309043,0.6425,,Food_log,Left,Right
2021-03-16 12:24:50.963890,*,,BB3,Left,Right
2021-03-16 12:25:29.828587,0.6308,,Run_log,Left,Right
2021-03-16 12:25:34.787522,*,,BB4,Left,Right
2021-03-16 12:28:11.505992,0.61,,Food_log,Left,Right
2021-03-16 12:28:24.509086,*,,BB3,Left,Right
2021-03-16 12:29:07.353926,7.3775,,Run_log,Left,Right
2021-03-16 12:29:53.991510,*,,BB3,Left,Right
2021-03-16 12:29:59.772409,0.5317,,Run_log,Left,Right
2021-03-16 12:30:03.726486,*,,BB4,Left,Right
2021-03-16 12:30:28.203001,0.6075,,Food_log,Left,Right
2021-03-16 12:30:30.475827,*,,BB3,Left,Right
2021-03-16 12:30:32.938666,0.5308,,Run_log,Left,Right
2021-03-16 12:30:55.446307,*,,BB3,Left,Right
2021-03-16 12:30:58.430058,0.5042,,Run_log,Left,Right
2021-03-16 12:33:50.452347,*,,BB3,Left,Right
2021-03-16 12:34:09.109440,8.655,,Run_log,Left,Right
2021-03-16 12:34:16.472005,*,,BB4,Left,Right
2021-03-16 12:34:31.779226,0.6625,,Food_log,Left,Right
2021-03-16 12:34:34.249239,*,,BB3,Left,Right
2021-03-16 12:34:43.779528,0.555,,Run_log,Left,Right
2021-03-16 12:35:20.243073,*,,BB4,Left,Right
2021-03-16 12:36:22.349047,0.6533,,Food_log,Left,Right
2021-03-16 12:37:11.146862,*,,BB3,Left,Right
2021-03-16 12:37:13.172892,0.4358,,Run_log,Left,Right
2021-03-16 12:37:44.834502,*,,BB3,Left,Right
2021-03-16 12:37:48.022005,0.5792,,Run_log,Left,Right
2021-03-16 12:37:53.728657,*,,BB3,Left,Right
2021-03-16 12:38:09.522651,1.6283,,Run_log,Left,Right
2021-03-16 12:38:14.906914,-,,END,Left,Right
2021-03-16 13:00:48.980570,+,,START,Left,Right
2021-03-16 13:01:18.847363,+,,Session start,Left,Right
2021-03-16 13:01:35.579308,*,,BB2,Left,Right
2021-03-16 13:01:47.709824,*,,BB3,Left,Right
2021-03-16 13:02:07.044849,0.6033,,Run_log,Left,Right
2021-03-16 13:02:10.550126,*,,BB4,Left,Right
2021-03-16 13:02:42.292823,0.625,,Food_log,Left,Right
2021-03-16 13:02:44.969535,*,,BB4,Left,Right
2021-03-16 13:03:05.147198,0.5758,,Food_log,Left,Right
2021-03-16 13:03:06.850799,*,,BB3,Left,Right
2021-03-16 13:03:37.793996,0.575,,Run_log,Left,Right
2021-03-16 13:03:49.431250,*,,BB4,Left,Right
2021-03-16 13:05:39.484253,0.655,,Food_log,Left,Right
2021-03-16 13:05:41.976822,*,,BB3,Left,Right
2021-03-16 13:05:50.963475,2.8592,,Run_log,Left,Right
2021-03-16 13:05:52.917689,*,,BB4,Left,Right
2021-03-16 13:06:17.414920,0.55,,Food_log,Left,Right
2021-03-16 13:06:26.235461,*,,BB4,Left,Right
2021-03-16 13:06:53.389337,0.7017,,Food_log,Left,Right
2021-03-16 13:06:55.821328,*,,BB3,Left,Right
2021-03-16 13:07:15.785437,0.5608,,Run_log,Left,Right
2021-03-16 13:07:17.454193,*,,BB3,Left,Right
2021-03-16 13:07:53.579772,0.945,,Run_log,Left,Right
2021-03-16 13:08:04.805164,*,,BB4,Left,Right
2021-03-16 13:10:56.722946,0.4867,,Food_log,Left,Right
2021-03-16 13:11:03.076993,*,,BB3,Left,Right
2021-03-16 13:11:29.750049,0.7925,,Run_log,Left,Right
2021-03-16 13:11:34.357529,*,,BB4,Left,Right
2021-03-16 13:11:50.738997,0.575,,Food_log,Left,Right
2021-03-16 13:11:56.378747,*,,BB4,Left,Right
2021-03-16 13:12:34.193642,0.6075,,Food_log,Left,Right
2021-03-16 13:12:35.262372,*,,BB4,Left,Right
2021-03-16 13:13:54.834910,0.5933,,Food_log,Left,Right
2021-03-16 13:13:57.137583,*,,BB3,Left,Right
2021-03-16 13:14:27.532311,0.7867,,Run_log,Left,Right
2021-03-16 13:14:52.900482,*,,BB4,Left,Right
2021-03-16 13:14:57.256382,0.5175,,Food_log,Left,Right
2021-03-16 13:15:15.810710,*,,BB3,Left,Right
2021-03-16 13:15:20.469262,0.5925,,Run_log,Left,Right
2021-03-16 13:15:57.810791,*,,BB3,Left,Right
2021-03-16 13:16:26.909520,0.6325,,Run_log,Left,Right
2021-03-16 13:16:29.767847,-,,END,Left,Right
2021-03-16 15:07:53.766876,+,,START,Left,Right
2021-03-16 15:07:56.682748,+,,Session start,Left,Right
2021-03-16 15:08:14.421328,*,,BB2,Left,Right
2021-03-16 15:08:17.272658,*,,BB3,Left,Right
2021-03-16 15:08:32.913105,0.5483,,Run_log,Left,Right
2021-03-16 15:08:35.762215,*,,BB4,Left,Right
2021-03-16 15:08:56.285020,0.6283,,Food_log,Left,Right
2021-03-16 15:08:57.337190,*,,BB3,Left,Right
2021-03-16 15:10:24.634419,2.3025,,Run_log,Left,Right
2021-03-16 15:10:27.056687,*,,BB4,Left,Right
2021-03-16 15:11:16.063350,0.6717,,Food_log,Left,Right
2021-03-16 15:11:17.164209,*,,BB3,Left,Right
2021-03-16 15:11:27.870231,0.5742,,Run_log,Left,Right
2021-03-16 15:11:34.269645,*,,BB4,Left,Right
2021-03-16 15:11:45.863725,0.69,,Food_log,Left,Right
2021-03-16 15:11:50.058154,*,,BB3,Left,Right
2021-03-16 15:12:30.249062,0.7333,,Run_log,Left,Right
2021-03-16 15:12:32.748839,*,,BB3,Left,Right
2021-03-16 15:12:34.866562,0.5242,,Run_log,Left,Right
2021-03-16 15:12:47.852189,*,,BB4,Left,Right
2021-03-16 15:14:26.934420,0.5425,,Food_log,Left,Right
2021-03-16 15:14:41.508280,*,,BB3,Left,Right
2021-03-16 15:14:42.727042,0.3342,,Run_log,Left,Right
2021-03-16 15:14:52.934828,*,,BB4,Left,Right
2021-03-16 15:17:39.285630,0.6375,,Food_log,Left,Right
2021-03-16 15:17:45.229269,*,,BB3,Left,Right
2021-03-16 15:17:49.417990,0.4717,,Run_log,Left,Right
2021-03-16 15:17:54.703501,*,,BB4,Left,Right
2021-03-16 15:19:13.522998,0.6133,,Food_log,Left,Right
2021-03-16 15:19:22.376522,*,,BB3,Left,Right
2021-03-16 15:20:02.575553,4.1225,,Run_log,Left,Right
2021-03-16 15:20:19.696898,*,,BB3,Left,Right
2021-03-16 15:20:24.542157,0.4367,,Run_log,Left,Right
2021-03-16 15:21:31.682597,*,,BB4,Left,Right
2021-03-16 15:21:48.832766,0.6117,,Food_log,Left,Right
2021-03-16 15:22:40.403459,*,,BB3,Left,Right
2021-03-16 15:22:50.116368,3.7775,,Run_log,Left,Right
2021-03-16 15:22:55.105371,-,,END,Left,Right
2021-03-22 17:22:52.462892,+,,START,Left,Right
2021-03-22 17:24:13.690383,+,,START,Left,Right
2021-03-22 17:24:43.457256,+,,Session start,Left,Right
2021-03-22 17:31:29.673202,+,,START,Left,Right
2021-03-22 17:32:40.069738,+,,Session start,Left,Right
2021-03-22 17:47:42.252474,+,,START,Left,Right
2021-03-22 17:47:48.184564,+,,Session start,Left,Right
2021-03-22 17:48:11.399752,*,,BB2,Left,Right
2021-03-22 17:48:14.014241,*,,BB3,Left,Right
2021-03-22 17:48:24.882242,0.8833,,Run_log,Left,Right
2021-03-22 17:48:33.443905,*,,BB3,Left,Right
2021-03-22 17:48:50.730758,1.6458,,Run_log,Left,Right
2021-03-22 17:48:54.854353,*,,BB4,Left,Right
2021-03-22 17:49:10.235333,0.8425,,Food_log,Left,Right
2021-03-22 17:49:11.304672,*,,BB3,Left,Right
2021-03-22 17:49:21.828419,5.6317,,Run_log,Left,Right
2021-03-22 17:49:31.389195,*,,BB4,Left,Right
2021-03-22 17:49:39.203810,0.9008,,Food_log,Left,Right
2021-03-22 17:49:41.894335,*,,BB3,Left,Right
2021-03-22 17:49:55.141580,0.8683,,Run_log,Left,Right
2021-03-22 17:49:58.499513,*,,BB3,Left,Right
2021-03-22 17:50:01.857549,0.7492,,Run_log,Left,Right
2021-03-22 17:50:04.436481,-,,END,Left,Right
2021-03-22 17:59:30.695946,+,,START,Left,Right
2021-03-22 17:59:33.208777,+,,Session start,Left,Right
2021-03-22 17:59:38.559107,-,,END,Left,Right
2021-03-22 18:24:50.537787,+,,START,Left,Right
2021-03-22 18:24:54.256757,+,,Session start,Left,Right
2021-03-22 18:25:19.808814,*,,BB2,Left,Right
2021-03-22 18:25:24.066207,*,,BB3,Left,Right
2021-03-22 18:25:36.616608,0.9017,,Run_log,Left,Right
2021-03-22 18:25:39.815623,*,,BB4,Left,Right
2021-03-22 18:26:07.388445,0.8825,,Food_log,Left,Right
2021-03-22 18:26:09.859270,*,,BB3,Left,Right
2021-03-22 18:26:25.846638,7.4642,,Run_log,Left,Right
2021-03-22 18:26:30.872723,*,,BB3,Left,Right
2021-03-22 18:27:05.865781,7.6867,,Run_log,Left,Right
2021-03-22 18:27:07.424123,*,,BB4,Left,Right
2021-03-22 18:27:43.740729,0.7583,,Food_log,Left,Right
2021-03-22 18:27:54.376974,-,,END,Left,Right
2021-03-22 18:56:08.612866,+,,START,Left,Right
2021-03-22 18:56:11.226018,+,,Session start,Left,Right
2021-03-22 18:56:30.332462,-,,END,Left,Right
2021-03-22 19:06:03.093569,+,,START,Left,Right
2021-03-22 19:06:09.226361,+,,Session start,Left,Right
2021-03-22 19:20:22.342782,+,,START,Left,Right
2021-03-22 19:20:25.760955,+,,Session start,Left,Right
2021-03-22 19:37:45.998325,+,,START,Left,Right
2021-03-22 19:37:50.522135,+,,Session start,Left,Right
2021-03-22 19:38:09.535822,*,,BB2,Left,Right
2021-03-22 19:38:11.320440,*,,BB4,Left,Right
2021-03-22 19:38:22.948734,0.7142,,Food_log,Left,Right
2021-03-22 19:38:25.060613,*,,BB3,Left,Right
2021-03-22 19:38:41.214861,2.7,,Run_log,Left,Right
2021-03-22 19:38:46.742800,*,,BB4,Left,Right
2021-03-22 19:39:02.764863,0.7283,,Food_log,Left,Right
2021-03-22 19:39:03.882505,*,,BB3,Left,Right
2021-03-22 19:39:19.225555,0.7158,,Run_log,Left,Right
2021-03-22 19:39:23.353617,-,,END,Left,Right
2021-03-23 10:39:26.618010,+,,START,Left,Right
2021-03-23 10:39:33.656533,+,,Session start,Left,Right
2021-03-23 10:47:17.191849,+,,START,Left,Right
2021-03-23 10:47:23.223974,+,,Session start,Left,Right
2021-03-23 10:57:03.947101,+,,START,Left,Right
2021-03-23 10:57:06.258850,+,,Session start,Left,Right
2021-03-23 10:57:24.320866,*,,BB2,Left,Right
2021-03-23 10:57:30.953567,*,,BB3,Left,Right
2021-03-23 10:57:44.502769,0.75,,Run_log,Left,Right
2021-03-23 10:57:48.178574,*,,BB3,Left,Right
2021-03-23 10:57:57.135828,3.8117,,Run_log,Left,Right
2021-03-23 10:58:02.740164,*,,BB4,Left,Right
2021-03-23 10:58:15.485879,0.7533,,Food_log,Left,Right
2021-03-23 10:58:19.798244,*,,BB4,Left,Right
2021-03-23 10:58:29.100183,0.7592,,Food_log,Left,Right
2021-03-23 10:58:30.360660,*,,BB3,Left,Right
2021-03-23 10:58:50.690675,0.6675,,Run_log,Left,Right
2021-03-23 10:58:52.203202,*,,BB4,Left,Right
2021-03-23 10:59:11.950936,0.785,,Food_log,Left,Right
2021-03-23 10:59:13.336042,*,,BB3,Left,Right
2021-03-23 10:59:25.830487,0.6625,,Run_log,Left,Right
2021-03-23 10:59:34.741204,-,,END,Left,Right
2021-03-23 11:09:41.128185,+,,START,Left,Right
2021-03-23 11:09:43.339467,+,,Session start,Left,Right
2021-03-23 11:22:00.321769,+,,START,Left,Right
2021-03-23 11:22:02.733546,+,,Session start,Left,Right
2021-03-23 11:22:22.777646,*,,BB2,Left,Right
2021-03-23 11:22:24.185039,*,,BB3,Left,Right
2021-03-23 11:22:35.320013,0.7475,,Run_log,Left,Right
2021-03-23 11:22:38.776276,*,,BB4,Left,Right
2021-03-23 11:22:54.059221,0.7017,,Food_log,Left,Right
2021-03-23 11:23:04.151893,*,,BB3,Left,Right
2021-03-23 11:24:07.431294,4.2033,,Run_log,Left,Right
2021-03-23 11:24:16.724553,-,,END,Left,Right
2021-03-23 11:36:04.860307,+,,START,Left,Right
2021-03-23 11:36:06.266995,+,,Session start,Left,Right
2021-03-23 11:36:28.431431,*,,BB2,Left,Right
2021-03-23 11:36:29.684665,*,,BB4,Left,Right
2021-03-23 11:39:23.936061,0.5908,,Food_log,Left,Right
2021-03-23 11:39:26.361492,*,,BB3,Left,Right
2021-03-23 11:39:33.855634,0.7992,,Run_log,Left,Right
2021-03-23 11:39:36.907594,*,,BB4,Left,Right
2021-03-23 11:39:49.313416,0.6883,,Food_log,Left,Right
2021-03-23 11:40:00.587993,*,,BB3,Left,Right
2021-03-23 11:40:18.820097,0.7417,,Run_log,Left,Right
2021-03-23 11:40:34.146274,*,,BB3,Left,Right
2021-03-23 11:40:39.223597,0.5758,,Run_log,Left,Right
2021-03-23 11:40:54.749226,-,,END,Left,Right
2021-03-23 12:11:08.449765,+,,START,Left,Right
2021-03-23 12:11:11.666141,+,,Session start,Left,Right
2021-03-23 12:11:29.210781,*,,BB2,Left,Right
2021-03-23 12:11:31.172964,*,,BB4,Left,Right
2021-03-23 12:11:44.928233,0.6533,,Food_log,Left,Right
2021-03-23 12:11:46.691899,*,,BB3,Left,Right
2021-03-23 12:11:55.104101,0.6592,,Run_log,Left,Right
2021-03-23 12:11:56.969127,*,,BB4,Left,Right
2021-03-23 12:12:47.726627,0.7092,,Food_log,Left,Right
2021-03-23 12:13:01.471567,*,,BB3,Left,Right
2021-03-23 12:14:20.080505,8.8,,Run_log,Left,Right
2021-03-23 12:14:24.657165,*,,BB4,Left,Right
2021-03-23 12:14:42.800617,0.6417,,Food_log,Left,Right
2021-03-23 12:14:43.710945,*,,BB3,Left,Right
2021-03-23 12:17:17.923217,7.8258,,Run_log,Left,Right
2021-03-23 12:17:24.089983,*,,BB3,Left,Right
2021-03-23 12:18:04.892437,0.9325,,Run_log,Left,Right
2021-03-23 12:18:06.816828,*,,BB4,Left,Right
2021-03-23 12:18:24.325234,0.5733,,Food_log,Left,Right
2021-03-23 12:18:30.915008,*,,BB3,Left,Right
2021-03-23 12:18:50.171272,7.9025,,Run_log,Left,Right
2021-03-23 12:18:52.011773,*,,BB3,Left,Right
2021-03-23 12:20:43.542295,6.8183,,Run_log,Left,Right
2021-03-23 12:20:49.623694,*,,BB4,Left,Right
2021-03-23 12:21:08.774169,0.5892,,Food_log,Left,Right
2021-03-23 12:21:21.429586,*,,BB3,Left,Right
2021-03-23 12:21:34.228572,9.4458,,Run_log,Left,Right
2021-03-23 12:21:57.069644,*,,BB4,Left,Right
2021-03-23 12:22:12.478188,0.6717,,Food_log,Left,Right
2021-03-23 12:22:17.579084,-,,END,Left,Right
2021-03-23 12:43:04.574055,+,,START,Left,Right
2021-03-23 12:43:06.885451,+,,Session start,Left,Right
2021-03-23 12:43:38.467871,*,,BB2,Left,Right
2021-03-23 12:43:40.784978,*,,BB3,Left,Right
2021-03-23 12:43:52.103786,0.5842,,Run_log,Left,Right
2021-03-23 12:43:53.607154,*,,BB4,Left,Right
2021-03-23 12:45:09.065532,0.5092,,Food_log,Left,Right
2021-03-23 12:45:10.155490,*,,BB3,Left,Right
2021-03-23 12:47:33.419646,0.6583,,Run_log,Left,Right
2021-03-23 12:47:38.308640,*,,BB4,Left,Right
2021-03-23 12:47:49.790943,0.51,,Food_log,Left,Right
2021-03-23 12:47:52.429773,*,,BB3,Left,Right
2021-03-23 12:48:31.330341,1.9858,,Run_log,Left,Right
2021-03-23 12:48:34.742394,*,,BB4,Left,Right
2021-03-23 12:48:40.617634,0.4217,,Food_log,Left,Right
2021-03-23 12:48:44.897666,*,,BB3,Left,Right
2021-03-23 12:51:00.681193,8.7133,,Run_log,Left,Right
2021-03-23 12:51:05.074481,*,,BB3,Left,Right
2021-03-23 12:51:18.873566,7.8892,,Run_log,Left,Right
2021-03-23 12:51:20.499610,*,,BB4,Left,Right
2021-03-23 12:51:57.882726,0.515,,Food_log,Left,Right
2021-03-23 12:52:00.307789,*,,BB3,Left,Right
2021-03-23 12:52:03.786616,0.5233,,Run_log,Left,Right
2021-03-23 12:52:13.520655,*,,BB3,Left,Right
2021-03-23 12:52:16.750957,0.4333,,Run_log,Left,Right
2021-03-23 12:52:19.901429,*,,BB3,Left,Right
2021-03-23 12:53:18.744295,9.1608,,Run_log,Left,Right
2021-03-23 12:53:20.294743,*,,BB4,Left,Right
2021-03-23 12:53:55.023877,0.6158,,Food_log,Left,Right
2021-03-23 12:54:23.651832,*,,BB3,Left,Right
2021-03-23 12:55:15.357914,9.6325,,Run_log,Left,Right
2021-03-23 12:55:34.472713,*,,BB3,Left,Right
2021-03-23 12:55:48.465514,0.4067,,Run_log,Left,Right
2021-03-23 12:55:58.649959,*,,BB3,Left,Right
2021-03-23 12:56:16.406010,0.6042,,Run_log,Left,Right
2021-03-23 12:56:17.910528,*,,BB4,Left,Right
2021-03-23 12:58:13.220689,0.61,,Food_log,Left,Right
2021-03-23 12:58:18.566949,*,,BB3,Left,Right
2021-03-23 12:59:40.501806,0.6433,,Run_log,Left,Right
2021-03-23 12:59:42.060249,*,,BB4,Left,Right
2021-03-23 12:59:45.430112,0.5117,,Food_log,Left,Right
2021-03-23 12:59:51.577333,*,,BB3,Left,Right
2021-03-23 13:00:59.871936,11.0167,,Run_log,Left,Right
2021-03-23 13:01:01.772076,*,,BB3,Left,Right
2021-03-23 13:02:08.096522,7.6142,,Run_log,Left,Right
2021-03-23 13:02:21.350153,*,,BB3,Left,Right
2021-03-23 13:03:03.656503,2.3258,,Run_log,Left,Right
2021-03-23 13:03:05.476351,*,,BB3,Left,Right
2021-03-23 13:03:21.360794,0.6175,,Run_log,Left,Right
2021-03-23 13:03:23.600396,*,,BB3,Left,Right
2021-03-23 13:04:19.534969,3.1733,,Run_log,Left,Right
2021-03-23 13:04:22.617396,-,,END,Left,Right
